glottocode,word,sum_count,same_meaning,glottolog_langname
cebu1242,maid,81,FALSE,Cebuano
dani1285,fund,81,FALSE,Danish
dani1285,joke,81,TRUE,Danish
dani1285,rid,81,FALSE,Danish
dutc1256,administrator,81,TRUE,Dutch
dutc1256,dandy,81,TRUE,Dutch
dutc1256,essay,81,TRUE,Dutch
dutc1256,heft,81,FALSE,Dutch
dutc1256,mom,81,FALSE,Dutch
esto1258,hull,81,FALSE,Estonian
esto1258,lift,81,FALSE,Estonian
hung1274,gallon,81,TRUE,Hungarian
hung1274,taps,81,FALSE,Hungarian
iris1253,chat,81,FALSE,Irish
iris1253,cheap,81,FALSE,Irish
ital1282,locate,81,FALSE,Italian
ital1282,slogan,81,TRUE,Italian
lati1261,crystalline,81,FALSE,Latin
lati1261,molar,81,FALSE,Latin
lati1261,removes,81,FALSE,Latin
latv1249,suns,81,FALSE,Latvian
midd1317,made,81,FALSE,Middle English
nucl1301,harem,81,TRUE,Turkish
nucl1301,imam,81,TRUE,Turkish
nucl1643,heroin,81,FALSE,Japanese
oldf1239,lit,81,FALSE,Old French (842-ca. 1400)
oldn1244,saga,81,TRUE,Old Norse
poli1260,font,81,TRUE,Polish
poli1260,menu,81,TRUE,Polish
poli1260,pigment,81,TRUE,Polish
port1283,explore,81,TRUE,Portuguese
port1283,ministerial,81,TRUE,Portuguese
port1283,monitor,81,TRUE,Portuguese
port1283,projector,81,TRUE,Portuguese
port1283,protege,81,FALSE,Portuguese
port1283,remedies,81,FALSE,Portuguese
roma1327,compare,81,TRUE,Romanian
roma1327,cult,81,TRUE,Romanian
roma1327,fluid,81,TRUE,Romanian
roma1327,lament,81,FALSE,Romanian
roma1327,nap,81,FALSE,Romanian
slov1268,sit,81,FALSE,Slovenian
sout1528,bob,81,FALSE,Serbian-Croatian-Bosnian
sout1528,mute,81,FALSE,Serbian-Croatian-Bosnian
stan1288,caddie,81,TRUE,Spanish
stan1288,chefs,81,FALSE,Spanish
stan1288,moles,81,FALSE,Spanish
stan1288,tortillas,81,FALSE,Spanish
stan1290,adolescents,81,FALSE,French
stan1290,invasive,81,TRUE,French
stan1290,ravioli,81,TRUE,French
swed1254,packet,81,FALSE,Swedish
swed1254,spark,81,FALSE,Swedish
swed1254,speaker,81,FALSE,Swedish
swed1254,symbol,81,TRUE,Swedish
wels1247,hydrogen,81,TRUE,Welsh
yoru1245,ore,81,FALSE,Yoruba
czec1258,boxer,80,TRUE,Czech
dani1285,gives,80,FALSE,Danish
dani1285,hint,80,TRUE,Danish
dani1285,sold,80,FALSE,Danish
dani1285,tennis,80,TRUE,Danish
dutc1256,bands,80,FALSE,Dutch
dutc1256,cruise,80,TRUE,Dutch
finn1318,data,80,TRUE,Finnish
hung1274,gondola,80,TRUE,Hungarian
icel1247,fund,80,FALSE,Icelandic
icel1247,storm,80,TRUE,Icelandic
indo1316,bum,80,FALSE,Standard Indonesian
indo1316,lateral,80,TRUE,Standard Indonesian
iris1253,goin,80,FALSE,Irish
ital1282,crate,80,FALSE,Italian
ital1282,gorilla,80,TRUE,Italian
ital1282,inverse,80,TRUE,Italian
ital1282,pancreas,80,TRUE,Italian
ital1282,saga,80,TRUE,Italian
lati1261,ballet,80,FALSE,Latin
lati1261,declares,80,FALSE,Latin
oldf1239,chief,80,TRUE,Old French (842-ca. 1400)
oldf1239,hors,80,FALSE,Old French (842-ca. 1400)
poli1260,diagonal,80,TRUE,Polish
port1283,genial,80,TRUE,Portuguese
port1283,mentor,80,TRUE,Portuguese
port1283,perfumes,80,FALSE,Portuguese
port1283,supervisor,80,TRUE,Portuguese
port1283,wafer,80,TRUE,Portuguese
port1283,workshop,80,TRUE,Portuguese
roma1327,atomic,80,TRUE,Romanian
roma1327,client,80,TRUE,Romanian
roma1327,mortar,80,TRUE,Romanian
roma1327,regiment,80,TRUE,Romanian
slov1269,pole,80,FALSE,Slovak
sout1528,ventilator,80,TRUE,Serbian-Croatian-Bosnian
stan1288,curses,80,FALSE,Spanish
stan1288,rehabilitate,80,TRUE,Spanish
stan1288,remedies,80,FALSE,Spanish
stan1288,scores,80,FALSE,Spanish
stan1288,smog,80,TRUE,Spanish
stan1288,snacks,80,FALSE,Spanish
stan1290,archive,80,TRUE,French
stan1290,continuum,80,TRUE,French
stan1290,peso,80,TRUE,French
stan1290,velum,80,TRUE,French
sume1241,gal,80,FALSE,Sumerian
swed1254,charter,80,TRUE,Swedish
swed1254,gala,80,TRUE,Swedish
swed1254,grip,80,FALSE,Swedish
swed1254,liter,80,TRUE,Swedish
swed1254,rap,80,TRUE,Swedish
swed1254,relations,80,FALSE,Swedish
swed1254,revolution,80,TRUE,Swedish
chuu1238,ran,79,FALSE,Chuukese
czec1258,proved,79,FALSE,Czech
dani1285,central,79,TRUE,Danish
dani1285,hop,79,FALSE,Danish
dani1285,total,79,TRUE,Danish
dutc1256,dunk,79,TRUE,Dutch
dutc1256,sits,79,FALSE,Dutch
esto1258,lend,79,FALSE,Estonian
hung1274,workshop,79,TRUE,Hungarian
indo1316,hop,79,TRUE,Standard Indonesian
indo1316,liberal,79,TRUE,Standard Indonesian
ital1282,discriminate,79,FALSE,Italian
ital1282,disseminate,79,FALSE,Italian
ital1282,evasive,79,TRUE,Italian
ital1282,inventive,79,TRUE,Italian
ital1282,marketing,79,TRUE,Italian
midd1317,part,79,TRUE,Middle English
nucl1301,aft,79,FALSE,Turkish
olde1238,nest,79,TRUE,Old English (ca. 450-1100)
poli1260,regulator,79,TRUE,Polish
port1283,autos,79,FALSE,Portuguese
port1283,gales,79,FALSE,Portuguese
port1283,quiz,79,TRUE,Portuguese
port1283,valet,79,TRUE,Portuguese
roma1327,bang,79,TRUE,Romanian
roma1327,bee,79,FALSE,Romanian
roma1327,competent,79,TRUE,Romanian
roma1327,editorial,79,TRUE,Romanian
roma1327,mobile,79,FALSE,Romanian
roma1327,monument,79,TRUE,Romanian
roma1327,polar,79,TRUE,Romanian
roma1327,rack,79,TRUE,Romanian
roma1327,raft,79,FALSE,Romanian
roma1327,rum,79,FALSE,Romanian
roma1327,shopping,79,TRUE,Romanian
sout1528,pest,79,FALSE,Serbian-Croatian-Bosnian
stan1288,bacterial,79,TRUE,Spanish
stan1288,blender,79,TRUE,Spanish
stan1288,roaming,79,TRUE,Spanish
stan1288,tours,79,FALSE,Spanish
stan1289,con,79,FALSE,Catalan
stan1290,floriculture,79,TRUE,French
stan1290,indexes,79,FALSE,French
swed1254,mas,79,FALSE,Swedish
swed1254,troll,79,TRUE,Swedish
wels1247,anti,79,FALSE,Welsh
wels1247,drown,79,FALSE,Welsh
czec1258,vary,78,FALSE,Czech
dani1285,dine,78,FALSE,Danish
dutc1256,cider,78,TRUE,Dutch
dutc1256,correspondent,78,TRUE,Dutch
dutc1256,glaze,78,FALSE,Dutch
dutc1256,kitten,78,TRUE,Dutch
finn1318,tension,78,TRUE,Finnish
hung1274,strand,78,FALSE,Hungarian
indo1316,cape,78,FALSE,Standard Indonesian
indo1316,dollar,78,FALSE,Standard Indonesian
ital1282,acne,78,TRUE,Italian
ital1282,colossal,78,FALSE,Italian
ital1282,impulsive,78,FALSE,Italian
ital1282,timer,78,TRUE,Italian
ital1282,ultimate,78,FALSE,Italian
ital1282,uterine,78,TRUE,Italian
lati1261,compares,78,FALSE,Latin
lati1261,participant,78,FALSE,Latin
lati1261,proportionate,78,FALSE,Latin
olde1238,camp,78,FALSE,Old English (ca. 450-1100)
olde1238,won,78,FALSE,Old English (ca. 450-1100)
poli1260,sterling,78,FALSE,Polish
port1283,beta,78,TRUE,Portuguese
port1283,insular,78,TRUE,Portuguese
port1283,limo,78,FALSE,Portuguese
port1283,modular,78,TRUE,Portuguese
port1283,renal,78,TRUE,Portuguese
port1283,tablet,78,TRUE,Portuguese
roma1327,fibre,78,FALSE,Romanian
roma1327,instant,78,TRUE,Romanian
roma1327,panel,78,TRUE,Romanian
roma1327,prefer,78,TRUE,Romanian
roma1327,puzzle,78,TRUE,Romanian
roma1327,reporter,78,TRUE,Romanian
roma1327,summit,78,TRUE,Romanian
roma1327,verdict,78,TRUE,Romanian
scot1243,banner,78,TRUE,Scots
slov1268,drug,78,FALSE,Slovenian
sout1528,paprika,78,TRUE,Serbian-Croatian-Bosnian
stan1288,laureate,78,FALSE,Spanish
stan1288,mates,78,FALSE,Spanish
stan1288,okra,78,TRUE,Spanish
stan1288,template,78,FALSE,Spanish
stan1289,des,78,FALSE,Catalan
stan1290,audiences,78,FALSE,French
stan1290,champions,78,FALSE,French
stan1306,magnet,78,TRUE,Standard Malay
swed1254,fundamental,78,TRUE,Swedish
swed1254,lame,78,FALSE,Swedish
swed1254,mantel,78,TRUE,Swedish
swed1254,planet,78,TRUE,Swedish
swed1254,snack,78,FALSE,Swedish
swed1254,spade,78,TRUE,Swedish
swed1254,sports,78,FALSE,Swedish
tokp1240,banana,78,TRUE,Tok Pisin
yoru1245,eye,78,FALSE,Yoruba
clas1250,pan,77,FALSE,Classical Nahuatl
czec1258,raft,77,TRUE,Czech
dani1285,cigar,77,TRUE,Danish
dani1285,establishment,77,TRUE,Danish
dani1285,parcel,77,TRUE,Danish
dutc1256,alpine,77,FALSE,Dutch
dutc1256,brigade,77,TRUE,Dutch
dutc1256,chips,77,FALSE,Dutch
dutc1256,interview,77,TRUE,Dutch
dutc1256,racer,77,TRUE,Dutch
dutc1256,trend,77,TRUE,Dutch
dutc1256,veto,77,TRUE,Dutch
finn1318,rabbit,77,FALSE,Finnish
hung1274,cal,77,FALSE,Hungarian
hung1274,formula,77,TRUE,Hungarian
hung1274,propaganda,77,TRUE,Hungarian
icel1247,sum,77,FALSE,Icelandic
indo1316,diet,77,TRUE,Standard Indonesian
indo1316,lung,77,FALSE,Standard Indonesian
indo1316,piston,77,TRUE,Standard Indonesian
ital1282,cappuccino,77,TRUE,Italian
ital1282,copyright,77,TRUE,Italian
ital1282,herpes,77,TRUE,Italian
ital1282,irate,77,FALSE,Italian
ital1282,mecca,77,TRUE,Italian
ital1282,migrate,77,FALSE,Italian
ital1282,optional,77,TRUE,Italian
ital1282,placenta,77,TRUE,Italian
ital1282,plaid,77,FALSE,Italian
ital1282,priori,77,FALSE,Italian
ital1282,scooter,77,TRUE,Italian
ital1282,tandem,77,TRUE,Italian
kach1280,bat,77,FALSE,Southern Jinghpaw
lati1261,phosphorus,77,TRUE,Latin
manx1243,fine,77,FALSE,Manx
midd1317,day,77,TRUE,Middle English
midd1317,word,77,TRUE,Middle English
oldf1239,grain,77,TRUE,Old French (842-ca. 1400)
oldf1239,main,77,FALSE,Old French (842-ca. 1400)
pali1273,vase,77,FALSE,Pali
poli1260,appendix,77,TRUE,Polish
poli1260,propaganda,77,TRUE,Polish
port1283,genital,77,TRUE,Portuguese
port1283,incidental,77,TRUE,Portuguese
roma1327,bulb,77,TRUE,Romanian
roma1327,duel,77,TRUE,Romanian
roma1327,exclude,77,TRUE,Romanian
roma1327,hazard,77,TRUE,Romanian
roma1327,pub,77,TRUE,Romanian
roma1327,tropical,77,TRUE,Romanian
stan1288,hippie,77,TRUE,Spanish
stan1288,packs,77,FALSE,Spanish
stan1288,premiere,77,FALSE,Spanish
stan1288,runners,77,FALSE,Spanish
stan1290,capsules,77,FALSE,French
stan1290,holdings,77,FALSE,French
stan1290,karma,77,TRUE,French
stan1290,quotas,77,FALSE,French
swah1253,malaria,77,TRUE,Swahili
swed1254,bacon,77,TRUE,Swedish
swed1254,cancer,77,TRUE,Swedish
swed1254,inflammation,77,TRUE,Swedish
swed1254,intention,77,TRUE,Swedish
swed1254,route,77,FALSE,Swedish
swed1254,spat,77,FALSE,Swedish
taga1270,boss,77,FALSE,Tagalog
cebu1242,hospital,76,TRUE,Cebuano
czec1258,halt,76,FALSE,Czech
czec1258,reflex,76,TRUE,Czech
czec1258,taxi,76,TRUE,Czech
dani1285,arts,76,FALSE,Danish
dani1285,halt,76,FALSE,Danish
dani1285,mage,76,FALSE,Danish
dani1285,nation,76,TRUE,Danish
dani1285,tight,76,TRUE,Danish
dutc1256,drummer,76,TRUE,Dutch
dutc1256,jargon,76,TRUE,Dutch
dutc1256,lab,76,TRUE,Dutch
dutc1256,patronage,76,TRUE,Dutch
dutc1256,rover,76,FALSE,Dutch
finn1318,flare,76,FALSE,Finnish
finn1318,mission,76,TRUE,Finnish
finn1318,mode,76,FALSE,Finnish
indo1316,format,76,TRUE,Standard Indonesian
iris1253,sip,76,FALSE,Irish
ital1282,aggressive,76,FALSE,Italian
ital1282,cactus,76,TRUE,Italian
ital1282,evergreen,76,TRUE,Italian
ital1282,premier,76,TRUE,Italian
ital1282,ranch,76,TRUE,Italian
ital1282,sherry,76,TRUE,Italian
ital1282,transistor,76,TRUE,Italian
lati1261,derivative,76,FALSE,Latin
lati1261,incipient,76,FALSE,Latin
lati1261,nape,76,FALSE,Latin
manx1243,tree,76,FALSE,Manx
nucl1643,bikini,76,FALSE,Japanese
nucl1643,tsunami,76,FALSE,Japanese
olde1238,toll,76,TRUE,Old English (ca. 450-1100)
oldf1239,certain,76,TRUE,Old French (842-ca. 1400)
poli1260,bluff,76,TRUE,Polish
poli1260,generator,76,TRUE,Polish
poli1260,nylon,76,TRUE,Polish
poli1260,quiz,76,TRUE,Polish
poli1260,studio,76,TRUE,Polish
poli1260,terminal,76,TRUE,Polish
port1283,adjectives,76,FALSE,Portuguese
port1283,anti,76,TRUE,Portuguese
port1283,clearance,76,TRUE,Portuguese
port1283,diabetes,76,TRUE,Portuguese
port1283,notebook,76,TRUE,Portuguese
port1283,trailer,76,TRUE,Portuguese
port1283,tubular,76,TRUE,Portuguese
roma1327,album,76,TRUE,Romanian
roma1327,brandy,76,TRUE,Romanian
roma1327,closet,76,TRUE,Romanian
roma1327,combine,76,TRUE,Romanian
roma1327,fuse,76,FALSE,Romanian
roma1327,proverb,76,TRUE,Romanian
roma1327,reel,76,FALSE,Romanian
roma1327,reproduce,76,TRUE,Romanian
scot1243,hover,76,TRUE,Scots
soma1255,keen,76,FALSE,Somali
sout1528,administrator,76,TRUE,Serbian-Croatian-Bosnian
sout1528,grunt,76,FALSE,Serbian-Croatian-Bosnian
stan1288,dribbling,76,TRUE,Spanish
stan1288,fellows,76,FALSE,Spanish
stan1288,lacrosse,76,TRUE,Spanish
stan1288,locus,76,TRUE,Spanish
stan1288,nightclub,76,TRUE,Spanish
stan1288,observes,76,FALSE,Spanish
stan1288,openings,76,FALSE,Spanish
stan1289,est,76,FALSE,Catalan
stan1290,alternatives,76,FALSE,French
stan1290,dispatcher,76,FALSE,French
stan1290,identifiable,76,TRUE,French
stan1290,variants,76,FALSE,French
stan1306,pencil,76,FALSE,Standard Malay
swah1253,tango,76,FALSE,Swahili
swed1254,crawl,76,TRUE,Swedish
swed1254,gay,76,TRUE,Swedish
swed1254,plank,76,FALSE,Swedish
swed1254,spill,76,TRUE,Swedish
taga1270,mama,76,FALSE,Tagalog
taga1270,sermon,76,TRUE,Tagalog
tokp1240,wet,76,TRUE,Tok Pisin
cebu1242,insert,75,FALSE,Cebuano
czec1258,experiment,75,TRUE,Czech
czec1258,gay,75,TRUE,Czech
czec1258,sediment,75,TRUE,Czech
dani1285,base,75,TRUE,Danish
dani1285,lid,75,FALSE,Danish
dutc1256,email,75,TRUE,Dutch
dutc1256,harder,75,FALSE,Dutch
dutc1256,lava,75,TRUE,Dutch
dutc1256,lone,75,FALSE,Dutch
dutc1256,papa,75,TRUE,Dutch
dutc1256,sentiment,75,TRUE,Dutch
dutc1256,snort,75,FALSE,Dutch
dutc1256,trainer,75,TRUE,Dutch
finn1318,depression,75,FALSE,Finnish
indo1316,slogan,75,TRUE,Standard Indonesian
indo1316,soak,75,FALSE,Standard Indonesian
iris1253,gas,75,FALSE,Irish
iris1253,plump,75,FALSE,Irish
ital1282,astute,75,FALSE,Italian
ital1282,bunker,75,TRUE,Italian
ital1282,contemplative,75,FALSE,Italian
ital1282,distaste,75,FALSE,Italian
ital1282,merge,75,FALSE,Italian
lati1261,vendor,75,FALSE,Latin
manx1243,point,75,FALSE,Manx
mara1404,taro,75,FALSE,Maranao
mara1404,wan,75,FALSE,Maranao
midd1317,comp,75,FALSE,Middle English
nort2671,hit,75,FALSE,North Saami
olde1238,cyst,75,FALSE,Old English (ca. 450-1100)
poli1260,gem,75,FALSE,Polish
poli1260,glut,75,FALSE,Polish
port1283,aura,75,TRUE,Portuguese
port1283,diesel,75,TRUE,Portuguese
port1283,internet,75,TRUE,Portuguese
port1283,racial,75,TRUE,Portuguese
port1283,tore,75,FALSE,Portuguese
roma1327,costume,75,TRUE,Romanian
roma1327,determine,75,TRUE,Romanian
roma1327,gal,75,FALSE,Romanian
roma1327,gentleman,75,TRUE,Romanian
roma1327,manifest,75,TRUE,Romanian
roma1327,pun,75,FALSE,Romanian
roma1327,sarcastic,75,TRUE,Romanian
roma1327,studio,75,TRUE,Romanian
roma1327,tonic,75,TRUE,Romanian
stan1288,amino,75,TRUE,Spanish
stan1288,blazer,75,TRUE,Spanish
stan1288,donate,75,TRUE,Spanish
stan1288,flaps,75,FALSE,Spanish
stan1288,inning,75,TRUE,Spanish
stan1288,samples,75,FALSE,Spanish
stan1290,imagines,75,FALSE,French
stan1290,replies,75,FALSE,French
stan1295,submarines,75,FALSE,German
swed1254,absurd,75,TRUE,Swedish
swed1254,filter,75,TRUE,Swedish
swed1254,grill,75,TRUE,Swedish
swed1254,sank,75,FALSE,Swedish
czec1258,fragment,74,TRUE,Czech
czec1258,infant,74,FALSE,Czech
dani1285,moral,74,TRUE,Danish
dani1285,solid,74,TRUE,Danish
dutc1256,commando,74,TRUE,Dutch
dutc1256,drums,74,FALSE,Dutch
dutc1256,folder,74,FALSE,Dutch
dutc1256,pointer,74,TRUE,Dutch
dutc1256,precedent,74,TRUE,Dutch
dutc1256,salon,74,TRUE,Dutch
dutc1256,solo,74,TRUE,Dutch
indo1316,abdominal,74,FALSE,Standard Indonesian
ital1282,clone,74,TRUE,Italian
ital1282,doc,74,FALSE,Italian
ital1282,inaccurate,74,FALSE,Italian
lati1261,appellate,74,FALSE,Latin
lati1261,consolidate,74,FALSE,Latin
midd1317,college,74,FALSE,Middle English
nava1243,pop,74,FALSE,Navajo
nort2671,don,74,FALSE,North Saami
oldf1239,fix,74,FALSE,Old French (842-ca. 1400)
oldf1239,general,74,TRUE,Old French (842-ca. 1400)
oldf1239,metal,74,TRUE,Old French (842-ca. 1400)
pali1273,sent,74,FALSE,Pali
poli1260,nostalgia,74,TRUE,Polish
port1283,chile,74,FALSE,Portuguese
port1283,clique,74,TRUE,Portuguese
port1283,dope,74,FALSE,Portuguese
port1283,hobby,74,TRUE,Portuguese
port1283,rode,74,FALSE,Portuguese
port1283,sedan,74,TRUE,Portuguese
roma1327,abandon,74,TRUE,Romanian
roma1327,folk,74,TRUE,Romanian
roma1327,regal,74,TRUE,Romanian
roma1327,site,74,TRUE,Romanian
shon1251,hope,74,FALSE,Shona
sout1528,deficit,74,TRUE,Serbian-Croatian-Bosnian
sout1528,magnet,74,TRUE,Serbian-Croatian-Bosnian
stan1288,dealers,74,FALSE,Spanish
stan1288,describes,74,FALSE,Spanish
stan1288,resides,74,FALSE,Spanish
stan1290,levers,74,FALSE,French
stan1290,olfaction,74,TRUE,French
stan1290,salons,74,FALSE,French
stan1290,trusts,74,FALSE,French
stan1295,woken,74,FALSE,German
swed1254,driven,74,TRUE,Swedish
swed1254,illusion,74,TRUE,Swedish
swed1254,merit,74,TRUE,Swedish
swed1254,proposition,74,TRUE,Swedish
swed1254,taxi,74,TRUE,Swedish
wels1247,onion,74,FALSE,Welsh
yoru1245,ale,74,FALSE,Yoruba
czec1258,ignorant,73,TRUE,Czech
czec1258,robe,73,FALSE,Czech
czec1258,steak,73,TRUE,Czech
dani1285,alter,73,FALSE,Danish
dani1285,gale,73,FALSE,Danish
dani1285,link,73,TRUE,Danish
dani1285,mineral,73,TRUE,Danish
dutc1256,album,73,TRUE,Dutch
dutc1256,blister,73,TRUE,Dutch
dutc1256,cakes,73,FALSE,Dutch
dutc1256,flask,73,FALSE,Dutch
dutc1256,info,73,TRUE,Dutch
dutc1256,intern,73,FALSE,Dutch
esto1258,laid,73,FALSE,Estonian
finn1318,gray,73,TRUE,Finnish
finn1318,info,73,TRUE,Finnish
icel1247,bull,73,FALSE,Icelandic
icel1247,leg,73,FALSE,Icelandic
indo1316,iris,73,TRUE,Standard Indonesian
indo1316,junior,73,TRUE,Standard Indonesian
iris1253,lifting,73,FALSE,Irish
ital1282,amino,73,FALSE,Italian
ital1282,audio,73,TRUE,Italian
ital1282,laser,73,TRUE,Italian
ital1282,navigate,73,TRUE,Italian
ital1282,omelette,73,TRUE,Italian
lati1261,approximate,73,FALSE,Latin
lati1261,assumes,73,FALSE,Latin
lati1261,vases,73,FALSE,Latin
midd1317,est,73,FALSE,Middle English
midd1317,sir,73,FALSE,Middle English
midd1317,verse,73,FALSE,Middle English
nucl1301,dad,73,FALSE,Turkish
nucl1301,grip,73,FALSE,Turkish
nucl1301,sofa,73,FALSE,Turkish
oldf1239,feel,73,FALSE,Old French (842-ca. 1400)
oldf1239,mon,73,FALSE,Old French (842-ca. 1400)
oldn1244,ask,73,FALSE,Old Norse
poli1260,alibi,73,TRUE,Polish
poli1260,wrestling,73,TRUE,Polish
port1283,deem,73,FALSE,Portuguese
port1283,fumes,73,FALSE,Portuguese
port1283,parole,73,FALSE,Portuguese
port1283,utopia,73,TRUE,Portuguese
port1283,vagina,73,TRUE,Portuguese
port1283,vernacular,73,TRUE,Portuguese
roma1327,deficit,73,TRUE,Romanian
roma1327,dialect,73,TRUE,Romanian
roma1327,erect,73,TRUE,Romanian
roma1327,marina,73,FALSE,Romanian
roma1327,minimum,73,TRUE,Romanian
roma1327,nominal,73,TRUE,Romanian
roma1327,shocking,73,TRUE,Romanian
roma1327,tragic,73,TRUE,Romanian
roma1327,zinc,73,TRUE,Romanian
samo1305,tuna,73,FALSE,Samoan
stan1288,noodles,73,FALSE,Spanish
stan1290,flashes,73,FALSE,French
stan1290,hacker,73,TRUE,French
stan1290,mentions,73,FALSE,French
stan1295,regressive,73,FALSE,German
swed1254,dollar,73,TRUE,Swedish
swed1254,hymn,73,TRUE,Swedish
swed1254,marginal,73,FALSE,Swedish
viet1252,bro,73,TRUE,Vietnamese
wels1247,coma,73,FALSE,Welsh
wels1247,magnet,73,TRUE,Welsh
wels1247,melon,73,TRUE,Welsh
czec1258,chaos,72,TRUE,Czech
dani1285,dug,72,FALSE,Danish
dani1285,pilot,72,TRUE,Danish
dani1285,smoking,72,FALSE,Danish
dutc1256,tact,72,TRUE,Dutch
dutc1256,zebra,72,TRUE,Dutch
esto1258,mere,72,FALSE,Estonian
indo1316,testing,72,TRUE,Standard Indonesian
lati1261,evolve,72,FALSE,Latin
lati1261,placentas,72,FALSE,Latin
nucl1643,amino,72,FALSE,Japanese
olde1238,ears,72,FALSE,Old English (ca. 450-1100)
oldf1239,dire,72,FALSE,Old French (842-ca. 1400)
poli1260,mini,72,TRUE,Polish
poli1260,wary,72,FALSE,Polish
port1283,dais,72,FALSE,Portuguese
port1283,gases,72,FALSE,Portuguese
port1283,lobby,72,FALSE,Portuguese
port1283,piles,72,FALSE,Portuguese
port1283,pneumonia,72,TRUE,Portuguese
port1283,receptor,72,FALSE,Portuguese
roma1327,corporal,72,TRUE,Romanian
roma1327,debit,72,TRUE,Romanian
roma1327,hem,72,FALSE,Romanian
roma1327,junior,72,TRUE,Romanian
roma1327,reflux,72,TRUE,Romanian
slov1268,sin,72,FALSE,Slovenian
slov1269,brat,72,FALSE,Slovak
sout1528,incident,72,TRUE,Serbian-Croatian-Bosnian
sout1528,lies,72,FALSE,Serbian-Croatian-Bosnian
stan1288,debates,72,FALSE,Spanish
stan1288,misses,72,FALSE,Spanish
stan1290,examines,72,FALSE,French
stan1290,lodges,72,FALSE,French
stan1290,pamphlets,72,FALSE,French
sume1241,gin,72,FALSE,Sumerian
swed1254,aversion,72,TRUE,Swedish
swed1254,drags,72,FALSE,Swedish
swed1254,explosion,72,TRUE,Swedish
swed1254,flank,72,TRUE,Swedish
swed1254,ideal,72,TRUE,Swedish
tbol1240,fat,72,FALSE,Tboli
tedi1235,bang,72,FALSE,Tedim Chin
toke1240,toe,72,FALSE,Tokelau
tokp1240,lap,72,FALSE,Tok Pisin
tokp1240,taro,72,TRUE,Tok Pisin
wels1247,flows,72,FALSE,Welsh
afri1274,mane,71,TRUE,Afrikaans
afri1274,museum,71,TRUE,Afrikaans
afri1274,spoke,71,FALSE,Afrikaans
cebu1242,mayor,71,TRUE,Cebuano
dani1285,persons,71,FALSE,Danish
dutc1256,beats,71,FALSE,Dutch
dutc1256,complex,71,TRUE,Dutch
dutc1256,demon,71,TRUE,Dutch
dutc1256,journalist,71,TRUE,Dutch
dutc1256,roots,71,TRUE,Dutch
dutc1256,thesis,71,TRUE,Dutch
esto1258,salt,71,FALSE,Estonian
esto1258,valve,71,FALSE,Estonian
hung1274,zebra,71,TRUE,Hungarian
indo1316,diameter,71,TRUE,Standard Indonesian
indo1316,fungi,71,TRUE,Standard Indonesian
ital1282,caste,71,TRUE,Italian
ital1282,infertile,71,TRUE,Italian
ital1282,preclude,71,FALSE,Italian
ital1282,roulette,71,TRUE,Italian
ital1282,vaccine,71,TRUE,Italian
lati1261,expectant,71,FALSE,Latin
lati1261,graduate,71,FALSE,Latin
lati1261,indeterminate,71,FALSE,Latin
olde1238,lent,71,FALSE,Old English (ca. 450-1100)
olde1238,nose,71,FALSE,Old English (ca. 450-1100)
olde1238,sex,71,FALSE,Old English (ca. 450-1100)
oldf1239,table,71,TRUE,Old French (842-ca. 1400)
poli1260,bastion,71,TRUE,Polish
poli1260,gon,71,FALSE,Polish
poli1260,impotent,71,TRUE,Polish
poli1260,lobby,71,TRUE,Polish
port1283,pedigree,71,TRUE,Portuguese
port1283,terrier,71,TRUE,Portuguese
roma1327,accidental,71,TRUE,Romanian
roma1327,basin,71,FALSE,Romanian
roma1327,dependent,71,TRUE,Romanian
roma1327,dominant,71,TRUE,Romanian
roma1327,intact,71,TRUE,Romanian
roma1327,jug,71,FALSE,Romanian
roma1327,orbit,71,FALSE,Romanian
roma1327,premier,71,TRUE,Romanian
roma1327,ritual,71,TRUE,Romanian
sout1528,golf,71,TRUE,Serbian-Croatian-Bosnian
sout1528,sediment,71,TRUE,Serbian-Croatian-Bosnian
stan1288,dictum,71,TRUE,Spanish
stan1288,distal,71,TRUE,Spanish
stan1288,dugout,71,TRUE,Spanish
stan1288,expertise,71,TRUE,Spanish
stan1288,feedback,71,TRUE,Spanish
stan1288,ranking,71,TRUE,Spanish
stan1288,surfing,71,TRUE,Spanish
stan1290,plastics,71,FALSE,French
stan1290,prescriptive,71,FALSE,French
stan1290,standardisation,71,TRUE,French
stan1295,optimal,71,TRUE,German
swed1254,presentation,71,TRUE,Swedish
swed1254,stride,71,FALSE,Swedish
afri1274,sending,70,FALSE,Afrikaans
cham1312,hit,70,FALSE,Chamorro
czec1258,poker,70,TRUE,Czech
czec1258,rode,70,FALSE,Czech
dani1285,ark,70,TRUE,Danish
dani1285,fingers,70,FALSE,Danish
dani1285,finish,70,TRUE,Danish
dani1285,tank,70,TRUE,Danish
dutc1256,diesel,70,TRUE,Dutch
dutc1256,node,70,FALSE,Dutch
esto1258,protest,70,TRUE,Estonian
finn1318,bee,70,TRUE,Finnish
finn1318,sauna,70,TRUE,Finnish
finn1318,seeing,70,TRUE,Finnish
hung1274,und,70,FALSE,Hungarian
indo1316,fetus,70,TRUE,Standard Indonesian
indo1316,seminar,70,TRUE,Standard Indonesian
